,first_file,second_file,similiar,P_value
10054,www.ilgs.net_www.priceme.co.nz.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.4752475247524752
10056,www.ilgs.net_www.priceme.co.nz.csv,www.shopbot.com.au_www.priceme.co.nz.csv,1,0.07920792079207921
10068,www.ilgs.net_www.priceme.co.nz.csv,www.ebay.com_www.mypriceindia.com.csv,1,0.26732673267326734
10078,www.ilgs.net_www.priceme.co.nz.csv,www.garricks.com.au_www.ebay.com.csv,1,0.10891089108910891
10124,www.ilgs.net_www.priceme.co.nz.csv,www.camerafarm.com.au_www.ilgs.net.csv,1,0.49504950495049505
10572,www.eglobalcentral.co.uk_www.price-hunt.com.csv,www.wexphotographic.com_www.eglobalcentral.co.uk.csv,1,0.0594059405940594
10592,www.price-hunt.com_www.priceme.co.nz.csv,www.shopbot.com.au_www.price-hunt.com.csv,1,0.6831683168316832
10623,www.price-hunt.com_www.priceme.co.nz.csv,www.gosale.com_www.pcconnection.com.csv,1,0.33663366336633666
10733,www.garricks.com.au_www.ebay.com.csv,www.camerafarm.com.au_www.henrys.com.csv,1,0.09900990099009901
10775,www.garricks.com.au_www.ebay.com.csv,buy.net_www.camerafarm.com.au.csv,1,0.24752475247524752
10776,www.garricks.com.au_www.ebay.com.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.42574257425742573
10778,www.garricks.com.au_www.ebay.com.csv,www.ilgs.net_www.shopbot.com.au.csv,1,0.10891089108910891
10779,www.garricks.com.au_www.ebay.com.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.3069306930693069
10793,www.garricks.com.au_www.ebay.com.csv,www.ebay.com_www.mypriceindia.com.csv,1,0.0594059405940594
10849,www.garricks.com.au_www.ebay.com.csv,www.camerafarm.com.au_www.ilgs.net.csv,1,0.3465346534653465
